PERMNO,date,COMNAM,RCRDDT,PRC,VOL,RET,BID,ASK,RETX
86580,2021-03-02,NVIDIA CORP,,536.25000,6587232,-0.031463,536.00000,536.25000,-0.031463
86580,2021-03-03,NVIDIA CORP,,512.19000,9389330,-0.044867,512.15002,512.38000,-0.044867
86580,2021-03-04,NVIDIA CORP,,494.81000,14283426,-0.033933,494.81000,494.85999,-0.033933
86580,2021-03-05,NVIDIA CORP,,498.45999,13534883,0.007377,498.23999,498.48999,0.007377
86580,2021-03-08,NVIDIA CORP,,463.73001,13554441,-0.069675,463.23001,463.73001,-0.069675
86580,2021-03-09,NVIDIA CORP,2021-03-10,500.81000,13025819,0.080305,500.75000,500.79001,0.079960
86580,2021-03-10,NVIDIA CORP,,498.73001,9548781,-0.004153,498.56000,498.73001,-0.004153
86580,2021-03-11,NVIDIA CORP,,519.73999,7484089,0.042127,519.78003,519.84003,0.042127
86580,2021-03-12,NVIDIA CORP,,514.23999,6086664,-0.010582,514.23999,514.50000,-0.010582
86580,2021-03-15,NVIDIA CORP,,527.65002,5551156,0.026077,527.90002,528.12000,0.026077
86580,2021-03-16,NVIDIA CORP,,531.65002,6782841,0.007581,531.50000,531.65997,0.007581
86580,2021-03-17,NVIDIA CORP,,533.65002,6061517,0.003762,533.73999,534.01001,0.003762
86580,2021-03-18,NVIDIA CORP,,508.89999,7309925,-0.046379,508.79001,508.89999,-0.046379
86580,2021-03-19,NVIDIA CORP,,513.83002,7454870,0.009688,513.40002,513.83002,0.009688
86580,2021-03-22,NVIDIA CORP,,527.45001,7437978,0.026507,527.45001,527.62000,0.026507
86580,2021-03-23,NVIDIA CORP,,522.83002,5534156,-0.008759,522.75000,523.09998,-0.008759
86580,2021-03-24,NVIDIA CORP,,505.72000,6139502,-0.032726,505.48999,505.60999,-0.032726
86580,2021-03-25,NVIDIA CORP,,501.41000,7360242,-0.008522,501.19000,501.41000,-0.008522
86580,2021-03-26,NVIDIA CORP,,513.57001,9022655,0.024252,513.70001,513.83002,0.024252
86580,2021-03-29,NVIDIA CORP,,517.92999,6830855,0.008490,518.06000,518.07001,0.008490
86580,2021-03-30,NVIDIA CORP,,514.87000,5001443,-0.005908,514.87000,515.33002,-0.005908
86580,2021-03-31,NVIDIA CORP,,533.92999,7839606,0.037019,533.92999,534.14001,0.037019
86580,2021-04-01,NVIDIA CORP,,552.46997,7693468,0.034724,552.46997,552.75000,0.034724
86580,2021-04-05,NVIDIA CORP,,559.50000,6384632,0.012725,559.34998,559.51001,0.012725
86580,2021-04-06,NVIDIA CORP,,554.46002,4779445,-0.009008,554.45001,554.51001,-0.009008
86580,2021-04-07,NVIDIA CORP,,565.73999,6275134,0.020344,565.73999,565.75000,0.020344
86580,2021-04-08,NVIDIA CORP,,572.67999,6099532,0.012267,572.69000,572.90997,0.012267
86580,2021-04-09,NVIDIA CORP,,576.00000,4864307,0.005797,575.69000,576.00000,0.005797
86580,2021-04-12,NVIDIA CORP,,608.35999,21700424,0.056181,608.28998,608.75000,0.056181
86580,2021-04-13,NVIDIA CORP,,627.17999,16860885,0.030936,627.17999,627.27002,0.030936
86580,2021-04-14,NVIDIA CORP,,611.08002,9612765,-0.025670,611.07001,611.40997,-0.025670
86580,2021-04-15,NVIDIA CORP,,645.48999,14915097,0.056310,645.47998,645.48999,0.056310
86580,2021-04-16,NVIDIA CORP,,636.50000,8353230,-0.013927,636.39001,636.50000,-0.013927
86580,2021-04-19,NVIDIA CORP,,614.46997,10096963,-0.034611,614.09003,614.46997,-0.034611
86580,2021-04-20,NVIDIA CORP,,606.84998,8337609,-0.012401,606.84003,606.84998,-0.012401
86580,2021-04-21,NVIDIA CORP,,614.41998,5398705,0.012474,614.22998,614.41998,0.012474
86580,2021-04-22,NVIDIA CORP,,594.01001,6923932,-0.033218,594.00000,594.01001,-0.033218
86580,2021-04-23,NVIDIA CORP,,610.60999,5670044,0.027946,610.29999,610.62000,0.027946
86580,2021-04-26,NVIDIA CORP,,619.12000,4930178,0.013937,618.85999,619.15002,0.013937
86580,2021-04-27,NVIDIA CORP,,615.27002,4098850,-0.006218,614.92999,615.27002,-0.006218
86580,2021-04-28,NVIDIA CORP,,611.07001,5222098,-0.006826,611.00000,611.46002,-0.006826
86580,2021-04-29,NVIDIA CORP,,612.98999,4299006,0.003142,612.96997,613.20001,0.003142
86580,2021-04-30,NVIDIA CORP,,600.38000,5025788,-0.020571,600.37000,601.00000,-0.020571
86580,2021-05-03,NVIDIA CORP,,593.46997,5088163,-0.011509,593.41998,593.46997,-0.011509
86580,2021-05-04,NVIDIA CORP,,574.04999,10107920,-0.032723,574.04999,574.34998,-0.032723
86580,2021-05-05,NVIDIA CORP,,578.34003,7300175,0.007473,578.34998,578.83002,0.007473
86580,2021-05-06,NVIDIA CORP,,580.91998,4818542,0.004461,580.64001,580.91998,0.004461
86580,2021-05-07,NVIDIA CORP,,592.48999,5706511,0.019917,592.40002,592.50000,0.019917
86580,2021-05-10,NVIDIA CORP,,570.63000,6697351,-0.036895,570.82001,571.00000,-0.036895
86580,2021-05-11,NVIDIA CORP,,572.25000,7115913,0.002839,572.15997,572.16998,0.002839
86580,2021-05-12,NVIDIA CORP,,550.34003,7558739,-0.038287,550.45001,550.56000,-0.038287
86580,2021-05-13,NVIDIA CORP,,546.60999,7108813,-0.006778,546.29999,546.60999,-0.006778
86580,2021-05-14,NVIDIA CORP,,569.71997,6457035,0.042279,569.38000,569.92999,0.042279
86580,2021-05-17,NVIDIA CORP,,566.62000,5407584,-0.005441,566.66998,566.77002,-0.005441
86580,2021-05-18,NVIDIA CORP,,560.63000,4640588,-0.010571,560.40997,560.71002,-0.010571
86580,2021-05-19,NVIDIA CORP,,562.63000,8588095,0.003567,562.64001,562.88000,0.003567
86580,2021-05-20,NVIDIA CORP,,584.50000,8023955,0.038871,584.41998,584.50000,0.038871
86580,2021-05-21,NVIDIA CORP,,599.66998,16811888,0.025954,599.69000,599.92999,0.025954
86580,2021-05-24,NVIDIA CORP,,624.47998,13831831,0.041373,624.46997,624.47998,0.041373
86580,2021-05-25,NVIDIA CORP,,625.90997,10873045,0.002290,625.71997,625.94000,0.002290
86580,2021-05-26,NVIDIA CORP,,628.00000,9252006,0.003339,628.15002,628.46002,0.003339
86580,2021-05-27,NVIDIA CORP,,619.52002,14507489,-0.013503,619.02002,619.26001,-0.013503
86580,2021-05-28,NVIDIA CORP,,649.78003,16156186,0.048844,649.79999,650.01001,0.048844
86580,2021-06-01,NVIDIA CORP,,650.58002,11794499,0.001231,650.34998,650.53998,0.001231
86580,2021-06-02,NVIDIA CORP,,671.13000,14828474,0.031587,671.15002,671.27002,0.031587
86580,2021-06-03,NVIDIA CORP,,678.78998,14480939,0.011414,678.67999,678.79999,0.011414
86580,2021-06-04,NVIDIA CORP,,703.13000,15409181,0.035858,703.07001,703.26001,0.035858
86580,2021-06-07,NVIDIA CORP,,704.76001,14377567,0.002318,704.58002,704.76001,0.002318
86580,2021-06-08,NVIDIA CORP,,698.28003,8084016,-0.009195,698.28003,698.28998,-0.009195
86580,2021-06-09,NVIDIA CORP,2021-06-10,694.33002,9521846,-0.005428,694.29999,694.40002,-0.005657
86580,2021-06-10,NVIDIA CORP,,697.00000,7180969,0.003845,696.72998,697.00000,0.003845
86580,2021-06-11,NVIDIA CORP,,713.01001,10393362,0.022970,712.84998,713.01001,0.022970
86580,2021-06-14,NVIDIA CORP,,720.75000,8008077,0.010855,720.67999,720.75000,0.010855
86580,2021-06-15,NVIDIA CORP,,711.53998,6064993,-0.012778,711.53998,711.72998,-0.012778
86580,2021-06-16,NVIDIA CORP,,712.40997,7643206,0.001223,712.17999,712.42999,0.001223
86580,2021-06-17,NVIDIA CORP,,746.28998,20213513,0.047557,746.33002,746.34003,0.047557
86580,2021-06-18,NVIDIA CORP,,745.54999,24175111,-0.000992,744.21002,744.84003,-0.000992
86580,2021-06-21,NVIDIA CORP,,737.09003,16782644,-0.011347,737.09003,737.25000,-0.011347
86580,2021-06-22,NVIDIA CORP,,755.46997,14429804,0.024936,755.35999,755.53003,0.024936
86580,2021-06-23,NVIDIA CORP,,762.28998,8262930,0.009028,762.29999,762.31000,0.009028
86580,2021-06-24,NVIDIA CORP,,768.21997,8015314,0.007779,768.03003,768.21997,0.007779
86580,2021-06-25,NVIDIA CORP,,761.23999,6948622,-0.009086,761.23999,761.26001,-0.009086
86580,2021-06-28,NVIDIA CORP,,799.40002,12352928,0.050129,799.40002,799.48999,0.050129
86580,2021-06-29,NVIDIA CORP,,801.07001,9171342,0.002089,800.95001,801.37000,0.002089
86580,2021-06-30,NVIDIA CORP,,800.09998,8148860,-0.001211,800.09998,800.34003,-0.001211
86580,2021-07-01,NVIDIA CORP,,808.47998,11992024,0.010474,808.47998,808.69000,0.010474
86580,2021-07-02,NVIDIA CORP,,819.47998,8553848,0.013606,819.28998,819.47998,0.013606
86580,2021-07-06,NVIDIA CORP,,827.94000,11149615,0.010324,827.94000,828.02002,0.010324
86580,2021-07-07,NVIDIA CORP,,814.87000,10429913,-0.015786,814.87000,815.00000,-0.015786
86580,2021-07-08,NVIDIA CORP,,796.10999,12552378,-0.023022,796.10999,796.28003,-0.023022
86580,2021-07-09,NVIDIA CORP,,802.01001,7395964,0.007411,801.94000,802.01001,0.007411
86580,2021-07-12,NVIDIA CORP,,820.50000,8035769,0.023055,820.53998,820.57001,0.023055
86580,2021-07-13,NVIDIA CORP,,810.00000,7245075,-0.012797,809.58002,809.90997,-0.012797
86580,2021-07-14,NVIDIA CORP,,793.65997,9478243,-0.020173,793.65997,793.66998,-0.020173
86580,2021-07-15,NVIDIA CORP,,758.65002,13687681,-0.044112,758.48999,758.65002,-0.044112
86580,2021-07-16,NVIDIA CORP,,726.44000,17162188,-0.042457,726.39001,726.44000,-0.042457
86580,2021-07-19,NVIDIA CORP,,751.19000,18654772,0.034070,751.19000,751.31000,0.034070
86580,2021-07-20,NVIDIA CORP,2021-06-21,186.12000,43382991,-0.008933,186.05000,186.06000,-0.008933
86580,2021-07-21,NVIDIA CORP,,194.10001,36972725,0.042876,194.07001,194.20000,0.042876
86580,2021-07-22,NVIDIA CORP,,195.94000,32325615,0.009480,195.95000,195.96001,0.009480
86580,2021-07-23,NVIDIA CORP,,195.58000,19532735,-0.001837,195.53000,195.58000,-0.001837
86580,2021-07-26,NVIDIA CORP,,192.94000,20361796,-0.013498,192.87000,192.94000,-0.013498
86580,2021-07-27,NVIDIA CORP,,192.08000,24821438,-0.004457,192.06000,192.10001,-0.004457
86580,2021-07-28,NVIDIA CORP,,195.03000,20152673,0.015358,195.02000,195.03000,0.015358
86580,2021-07-29,NVIDIA CORP,,196.62000,19008329,0.008153,196.55000,196.61000,0.008153
86580,2021-07-30,NVIDIA CORP,,194.99001,18293493,-0.008290,194.89000,194.99001,-0.008290
86580,2021-08-02,NVIDIA CORP,,197.50000,21713299,0.012872,197.39999,197.49001,0.012872
86580,2021-08-03,NVIDIA CORP,,198.14999,30130784,0.003291,198.10001,198.14999,0.003291
86580,2021-08-04,NVIDIA CORP,,202.74001,23102567,0.023164,202.70000,202.73000,0.023164
86580,2021-08-05,NVIDIA CORP,,206.37000,21088903,0.017905,206.36000,206.37000,0.017905
86580,2021-08-06,NVIDIA CORP,,203.66000,17802366,-0.013132,203.64000,203.66000,-0.013132
86580,2021-08-09,NVIDIA CORP,,202.95000,14618799,-0.003486,202.94000,202.95000,-0.003486
86580,2021-08-10,NVIDIA CORP,,199.36000,17904500,-0.017689,199.32001,199.39000,-0.017689
86580,2021-08-11,NVIDIA CORP,,196.99001,18587749,-0.011888,196.97000,197.00000,-0.011888
86580,2021-08-12,NVIDIA CORP,,199.05000,15165851,0.010457,199.00999,199.03999,0.010457
86580,2021-08-13,NVIDIA CORP,,201.88000,18283608,0.014218,201.87000,201.95000,0.014218
86580,2021-08-16,NVIDIA CORP,,199.50000,21080379,-0.011789,199.50000,199.56000,-0.011789
86580,2021-08-17,NVIDIA CORP,,194.58000,20411979,-0.024662,194.57001,194.64999,-0.024662
86580,2021-08-18,NVIDIA CORP,,190.39999,28511789,-0.021482,190.20000,190.39999,-0.021482
86580,2021-08-19,NVIDIA CORP,,197.98000,76371518,0.039811,197.94000,198.05000,0.039811
86580,2021-08-20,NVIDIA CORP,,208.16000,67437436,0.051419,208.16000,208.22000,0.051419
86580,2021-08-23,NVIDIA CORP,,219.58000,57435167,0.054862,219.48000,219.59000,0.054862
86580,2021-08-24,NVIDIA CORP,,217.92999,29689067,-0.007514,217.91000,217.92999,-0.007514
86580,2021-08-25,NVIDIA CORP,,222.13000,34722086,0.019272,222.08000,222.13000,0.019272
86580,2021-08-26,NVIDIA CORP,,220.67999,23738281,-0.006528,220.64000,220.67000,-0.006528
86580,2021-08-27,NVIDIA CORP,,226.36000,30390339,0.025739,226.32001,226.37000,0.025739
86580,2021-08-30,NVIDIA CORP,,226.88000,26228679,0.002297,226.85001,226.88000,0.002297
86580,2021-08-31,NVIDIA CORP,2021-09-01,223.85001,25918955,-0.013179,223.78000,223.86000,-0.013355
86580,2021-09-01,NVIDIA CORP,,224.41000,20150187,0.002502,224.41000,224.42000,0.002502
86580,2021-09-02,NVIDIA CORP,,223.96001,18781183,-0.002005,223.95000,224.00999,-0.002005
86580,2021-09-03,NVIDIA CORP,,228.42999,28049936,0.019959,228.41000,228.46001,0.019959
86580,2021-09-07,NVIDIA CORP,,226.62000,19791081,-0.007924,226.58000,226.61000,-0.007924
86580,2021-09-08,NVIDIA CORP,,223.39000,25415511,-0.014253,223.38000,223.39999,-0.014253
86580,2021-09-09,NVIDIA CORP,,221.77000,19655327,-0.007252,221.73000,221.77000,-0.007252
86580,2021-09-10,NVIDIA CORP,,224.78000,24797300,0.013573,224.72000,224.82001,0.013573
86580,2021-09-13,NVIDIA CORP,,221.52000,29689529,-0.014503,221.52000,221.56000,-0.014503
86580,2021-09-14,NVIDIA CORP,,222.42000,19949997,0.004063,222.42999,222.53999,0.004063
86580,2021-09-15,NVIDIA CORP,,223.41000,16653908,0.004451,223.41000,223.45000,0.004451
86580,2021-09-16,NVIDIA CORP,,222.42000,15584133,-0.004431,222.35001,222.42000,-0.004431
86580,2021-09-17,NVIDIA CORP,,219.00000,29421917,-0.015376,218.92999,219.03999,-0.015376
86580,2021-09-20,NVIDIA CORP,,211.13000,34900742,-0.035936,211.13000,211.17000,-0.035936
86580,2021-09-21,NVIDIA CORP,,212.46001,20417804,0.006299,212.35001,212.38000,0.006299
86580,2021-09-22,NVIDIA CORP,,219.41000,26837471,0.032712,219.42000,219.42999,0.032712
86580,2021-09-23,NVIDIA CORP,,224.82001,24785828,0.024657,224.81000,224.82001,0.024657
86580,2021-09-24,NVIDIA CORP,,220.81000,21743067,-0.017837,220.80000,220.83000,-0.017837
86580,2021-09-27,NVIDIA CORP,,216.60001,24476231,-0.019066,216.56000,216.64999,-0.019066
86580,2021-09-28,NVIDIA CORP,,206.99001,34267878,-0.044367,206.94000,206.99001,-0.044367
86580,2021-09-29,NVIDIA CORP,,205.17000,21803952,-0.008793,205.17000,205.28999,-0.008793
86580,2021-09-30,NVIDIA CORP,,207.16000,22082148,0.009699,207.02000,207.14000,0.009699
86580,2021-10-01,NVIDIA CORP,,207.42000,24069765,0.001255,207.39999,207.42000,0.001255
86580,2021-10-04,NVIDIA CORP,,197.32001,34501814,-0.048693,197.27000,197.36000,-0.048693
86580,2021-10-05,NVIDIA CORP,,204.50999,27908150,0.036438,204.50000,204.50999,0.036438
86580,2021-10-06,NVIDIA CORP,,207.00000,29674801,0.012175,207.00000,207.03999,0.012175
86580,2021-10-07,NVIDIA CORP,,210.75000,25656320,0.018116,210.75000,210.89000,0.018116
86580,2021-10-08,NVIDIA CORP,,208.31000,15111927,-0.011578,208.25999,208.31000,-0.011578
86580,2021-10-11,NVIDIA CORP,,206.95000,16328826,-0.006529,206.89000,206.95000,-0.006529
86580,2021-10-12,NVIDIA CORP,,206.71001,16198269,-0.001160,206.67999,206.72000,-0.001160
86580,2021-10-13,NVIDIA CORP,,209.39000,17997974,0.012965,209.39000,209.46001,0.012965
86580,2021-10-14,NVIDIA CORP,,217.46001,24326778,0.038541,217.46001,217.49001,0.038541
86580,2021-10-15,NVIDIA CORP,,218.62000,22648149,0.005334,218.61000,218.62000,0.005334
86580,2021-10-18,NVIDIA CORP,,222.22000,18925021,0.016467,222.20000,222.22000,0.016467
86580,2021-10-19,NVIDIA CORP,,222.89999,16133348,0.003060,222.89000,222.94000,0.003060
86580,2021-10-20,NVIDIA CORP,,221.03000,14609411,-0.008389,221.08000,221.09000,-0.008389
86580,2021-10-21,NVIDIA CORP,,226.92000,18729633,0.026648,226.81000,226.86000,0.026648
86580,2021-10-22,NVIDIA CORP,,227.25999,24897851,0.001498,227.23000,227.25000,0.001498
86580,2021-10-25,NVIDIA CORP,,231.66000,22977918,0.019361,231.66000,231.70000,0.019361
86580,2021-10-26,NVIDIA CORP,,247.17000,48518409,0.066952,247.17000,247.17999,0.066952
86580,2021-10-27,NVIDIA CORP,,244.50999,24549175,-0.010762,244.45000,244.50999,-0.010762
86580,2021-10-28,NVIDIA CORP,,249.41000,23385935,0.020040,249.38000,249.44000,0.020040
86580,2021-10-29,NVIDIA CORP,,255.67000,29190851,0.025099,255.63000,255.67999,0.025099
86580,2021-11-01,NVIDIA CORP,,258.26999,26531680,0.010169,258.26999,258.34000,0.010169
86580,2021-11-02,NVIDIA CORP,,264.01001,29341231,0.022225,264.03000,264.09000,0.022225
86580,2021-11-03,NVIDIA CORP,,265.98001,23966234,0.007462,265.95001,265.97000,0.007462
86580,2021-11-04,NVIDIA CORP,,298.01001,115143203,0.120423,298.03000,298.04001,0.120423
86580,2021-11-05,NVIDIA CORP,,297.51999,84807205,-0.001644,297.50000,297.66000,-0.001644
86580,2021-11-08,NVIDIA CORP,,308.04001,50169941,0.035359,308.04001,308.04999,0.035359
86580,2021-11-09,NVIDIA CORP,,306.57001,64558988,-0.004772,306.57001,306.72000,-0.004772
86580,2021-11-10,NVIDIA CORP,,294.59000,63485190,-0.039078,294.39999,294.59000,-0.039078
86580,2021-11-11,NVIDIA CORP,,303.89999,33142916,0.031603,303.82001,303.89999,0.031603
86580,2021-11-12,NVIDIA CORP,,303.89999,41228305,0.000000,303.82001,303.89999,0.000000
86580,2021-11-15,NVIDIA CORP,,300.25000,38399467,-0.012011,300.23001,300.34000,-0.012011
86580,2021-11-16,NVIDIA CORP,,302.03000,26387927,0.005928,301.82001,301.92999,0.005928
86580,2021-11-17,NVIDIA CORP,,292.60999,42791795,-0.031189,292.31000,292.60001,-0.031189
86580,2021-11-18,NVIDIA CORP,,316.75000,77830328,0.082499,316.60001,316.75000,0.082499
86580,2021-11-19,NVIDIA CORP,,329.85001,53257940,0.041358,330.00000,330.04999,0.041358
86580,2021-11-22,NVIDIA CORP,,319.56000,75144797,-0.031196,319.13000,319.26999,-0.031196
86580,2021-11-23,NVIDIA CORP,,317.45999,53028371,-0.006572,317.25000,317.32001,-0.006572
86580,2021-11-24,NVIDIA CORP,,326.73999,43410113,0.029232,326.75000,326.78000,0.029232
86580,2021-11-26,NVIDIA CORP,,315.03000,28217647,-0.035839,315.03000,315.22000,-0.035839
86580,2021-11-29,NVIDIA CORP,,333.76001,45704447,0.059455,333.66000,333.76001,0.059455
86580,2021-11-30,NVIDIA CORP,,326.76001,62010475,-0.020973,326.75000,327.10999,-0.020973
86580,2021-12-01,NVIDIA CORP,2021-12-02,314.35001,48384737,-0.037857,314.01001,314.14999,-0.037979
86580,2021-12-02,NVIDIA CORP,,321.26001,47138957,0.021982,321.10001,321.26001,0.021982
86580,2021-12-03,NVIDIA CORP,,306.92999,54334675,-0.044606,307.06000,307.32999,-0.044606
86580,2021-12-06,NVIDIA CORP,,300.37000,65678095,-0.021373,300.32001,300.32999,-0.021373
86580,2021-12-07,NVIDIA CORP,,324.26999,59200299,0.079569,324.32001,324.48999,0.079569
86580,2021-12-08,NVIDIA CORP,,318.26001,47441069,-0.018534,318.23001,318.26001,-0.018534
86580,2021-12-09,NVIDIA CORP,,304.89999,48724531,-0.041978,304.79001,304.85001,-0.041978
86580,2021-12-10,NVIDIA CORP,,301.98001,48712379,-0.009577,301.76001,302.01999,-0.009577
86580,2021-12-13,NVIDIA CORP,,281.60999,59671969,-0.067455,281.50000,281.70999,-0.067455
86580,2021-12-14,NVIDIA CORP,,283.37000,66611769,0.006250,283.37000,283.42001,0.006250
86580,2021-12-15,NVIDIA CORP,,304.59000,69541357,0.074884,304.70999,304.82001,0.074884
86580,2021-12-16,NVIDIA CORP,,283.87000,70507239,-0.068026,283.85001,283.98001,-0.068026
86580,2021-12-17,NVIDIA CORP,,278.01001,71477411,-0.020643,277.87000,277.98999,-0.020643
86580,2021-12-20,NVIDIA CORP,,277.19000,46019803,-0.002950,277.14001,277.38000,-0.002950
86580,2021-12-21,NVIDIA CORP,,290.75000,52360601,0.048920,290.70001,290.85999,0.048920
86580,2021-12-22,NVIDIA CORP,,294.00000,40026530,0.011178,293.84000,294.13000,0.011178
86580,2021-12-23,NVIDIA CORP,,296.39999,34281285,0.008163,296.38000,296.42999,0.008163
86580,2021-12-27,NVIDIA CORP,,309.45001,40304116,0.044028,309.50000,309.51999,0.044028
86580,2021-12-28,NVIDIA CORP,,303.22000,41981539,-0.020133,303.12000,303.22000,-0.020133
86580,2021-12-29,NVIDIA CORP,,300.01001,34291731,-0.010586,299.92999,299.98001,-0.010586
86580,2021-12-30,NVIDIA CORP,,295.85999,30834273,-0.013833,295.84000,295.98999,-0.013833
86580,2021-12-31,NVIDIA CORP,,294.10999,26608542,-0.005915,294.10999,294.23001,-0.005915
86580,2022-01-03,NVIDIA CORP,,301.20999,39169873,0.024141,301.16000,301.25000,0.024141
86580,2022-01-04,NVIDIA CORP,,292.89999,52604303,-0.027589,292.88000,292.98999,-0.027589
86580,2022-01-05,NVIDIA CORP,,276.04001,49676779,-0.057562,275.95999,275.98999,-0.057562
86580,2022-01-06,NVIDIA CORP,,281.78000,45277552,0.020794,281.78000,281.79999,0.020794
86580,2022-01-07,NVIDIA CORP,,272.47000,40945228,-0.033040,272.32001,272.47000,-0.033040
86580,2022-01-10,NVIDIA CORP,,274.00000,59336455,0.005615,274.17001,274.17999,0.005615
86580,2022-01-11,NVIDIA CORP,,278.17001,40312330,0.015219,278.14001,278.22000,0.015219
86580,2022-01-12,NVIDIA CORP,,279.98999,38278388,0.006543,279.98999,280.00000,0.006543
86580,2022-01-13,NVIDIA CORP,,265.75000,54324820,-0.050859,265.64999,265.75000,-0.050859
86580,2022-01-14,NVIDIA CORP,,269.42001,39476036,0.013810,269.42001,269.51999,0.013810
86580,2022-01-18,NVIDIA CORP,,259.03000,42390341,-0.038564,258.97000,259.03000,-0.038564
86580,2022-01-19,NVIDIA CORP,,250.67000,48758978,-0.032274,250.63000,250.67000,-0.032274
86580,2022-01-20,NVIDIA CORP,,241.50000,43416225,-0.036582,241.49001,241.52000,-0.036582
86580,2022-01-21,NVIDIA CORP,,233.74001,71555363,-0.032132,233.50999,233.57001,-0.032132
86580,2022-01-24,NVIDIA CORP,,233.72000,91188613,-0.000086,233.64999,233.75999,-0.000086
86580,2022-01-25,NVIDIA CORP,,223.24001,66300328,-0.044840,223.24001,223.50000,-0.044840
86580,2022-01-26,NVIDIA CORP,,227.72000,75163181,0.020068,227.72000,228.21001,0.020068
86580,2022-01-27,NVIDIA CORP,,219.44000,57256749,-0.036360,219.30000,219.37000,-0.036360
86580,2022-01-28,NVIDIA CORP,,228.39999,54265803,0.040831,228.39999,228.55000,0.040831
86580,2022-01-31,NVIDIA CORP,,244.86000,56343519,0.072067,244.71001,245.05000,0.072067
86580,2022-02-01,NVIDIA CORP,,246.38000,51731967,0.006208,246.21001,246.39999,0.006208
86580,2022-02-02,NVIDIA CORP,,252.42000,54221319,0.024515,252.33000,252.46001,0.024515
86580,2022-02-03,NVIDIA CORP,,239.48000,40929958,-0.051264,239.47000,239.70000,-0.051264
86580,2022-02-04,NVIDIA CORP,,243.19000,35403336,0.015492,243.05000,243.19000,0.015492
86580,2022-02-07,NVIDIA CORP,,247.28000,37649875,0.016818,247.28999,247.42999,0.016818
86580,2022-02-08,NVIDIA CORP,,251.08000,40977621,0.015367,251.00000,251.08000,0.015367
86580,2022-02-09,NVIDIA CORP,,267.04999,52351893,0.063605,267.04999,267.10999,0.063605
86580,2022-02-10,NVIDIA CORP,,258.23999,51184428,-0.032990,258.22000,258.38000,-0.032990
86580,2022-02-11,NVIDIA CORP,,239.49001,60476918,-0.072607,239.41000,239.49001,-0.072607
86580,2022-02-14,NVIDIA CORP,,242.67000,43971299,0.013278,242.41000,242.62000,0.013278
86580,2022-02-15,NVIDIA CORP,,264.95001,70096914,0.091812,265.04001,265.20001,0.091812
86580,2022-02-16,NVIDIA CORP,,265.10999,73168145,0.000604,265.10999,265.37000,0.000604
86580,2022-02-17,NVIDIA CORP,,245.07001,80797530,-0.075591,245.10001,245.24001,-0.075591
86580,2022-02-18,NVIDIA CORP,,236.42000,76265563,-0.035296,236.34000,236.44000,-0.035296
86580,2022-02-22,NVIDIA CORP,,233.89999,63215773,-0.010659,234.09000,234.13000,-0.010659
86580,2022-02-23,NVIDIA CORP,,223.87000,56561219,-0.042882,223.82001,223.85001,-0.042882
86580,2022-02-24,NVIDIA CORP,,237.48000,73335963,0.060794,237.47000,237.63000,0.060794
86580,2022-02-25,NVIDIA CORP,,241.57001,52840866,0.017223,241.57001,241.64999,0.017223
86580,2022-02-28,NVIDIA CORP,,243.85001,43681743,0.009438,243.81000,243.89000,0.009438
86580,2022-03-01,NVIDIA CORP,,234.77000,40867771,-0.037236,234.82001,234.92000,-0.037236
86580,2022-03-02,NVIDIA CORP,2022-03-03,242.20000,38921993,0.031818,242.10001,242.20000,0.031648
86580,2022-03-03,NVIDIA CORP,,237.14000,36418356,-0.020892,237.09000,237.14999,-0.020892
86580,2022-03-04,NVIDIA CORP,,229.36000,43071666,-0.032808,228.97000,229.36000,-0.032808
86580,2022-03-07,NVIDIA CORP,,213.52000,44944635,-0.069062,213.38000,213.39000,-0.069062
86580,2022-03-08,NVIDIA CORP,,215.14000,55553830,0.007587,215.10001,215.14000,0.007587
86580,2022-03-09,NVIDIA CORP,,230.14000,49169341,0.069722,230.24001,230.34000,0.069722
86580,2022-03-10,NVIDIA CORP,,226.58000,42710373,-0.015469,226.56000,226.67999,-0.015469
86580,2022-03-11,NVIDIA CORP,,221.00000,36664251,-0.024627,220.80000,221.00000,-0.024627
86580,2022-03-14,NVIDIA CORP,,213.30000,38441821,-0.034842,213.17000,213.19000,-0.034842
86580,2022-03-15,NVIDIA CORP,,229.73000,49089753,0.077028,229.63000,229.78000,0.077028
86580,2022-03-16,NVIDIA CORP,,244.96001,67064916,0.066295,244.99001,245.00000,0.066295
86580,2022-03-17,NVIDIA CORP,,247.66000,47074200,0.011022,247.66000,247.69000,0.011022
86580,2022-03-18,NVIDIA CORP,,264.53000,73263203,0.068118,264.56000,264.67999,0.068118
86580,2022-03-21,NVIDIA CORP,,267.34000,59018104,0.010623,267.41000,267.42001,0.010623
86580,2022-03-22,NVIDIA CORP,,265.23999,54576200,-0.007855,265.19000,265.29001,-0.007855
86580,2022-03-23,NVIDIA CORP,,256.34000,50087189,-0.033554,256.10001,256.26999,-0.033554
86580,2022-03-24,NVIDIA CORP,,281.50000,87600074,0.098151,281.51001,281.57001,0.098151
86580,2022-03-25,NVIDIA CORP,,276.92001,57832008,-0.016270,277.16000,277.17001,-0.016270
86580,2022-03-28,NVIDIA CORP,,282.19000,42474689,0.019031,282.19000,282.20001,0.019031
86580,2022-03-29,NVIDIA CORP,,286.56000,48807228,0.015486,286.57999,286.59000,0.015486
