PERMNO,date,COMNAM,RCRDDT,PRC,VOL,RET,BID,ASK,RETX,ma20,ma60,signal,lagged_signal,buy_hold_position,strategy_return,buy_hold_return,trade,half_spread_one_way,one_way_total_cost,strategy_return_tc,buy_hold_equity,strategy_equity,strategy_equity_tc
86580,2020-08-28,NVIDIA CORP,,525.90997,13381957,0.041138,525.90002,525.91998,0.041138,443.94350025000006,335.9392678666667,1,1,1,0.041138,0.041138,0,1.8976632064960767e-05,0.0007189766320649608,0.041138,3.9591371646953806,3.3324327613523845,3.329594723633303
86580,2020-08-31,NVIDIA CORP,,534.97998,12483657,0.017246,534.87,534.88,0.017246,447.47874949999994,337.8526677333333,1,1,1,0.017246,0.017246,0,9.346144130469056e-06,0.0007093461441304691,0.017246,4.027416444237717,3.389903896754668,3.3870169142370834
86580,2020-09-01,NVIDIA CORP,2020-09-02,552.84003,12748540,0.033684,552.85999,553.0,0.033385,451.42800024999997,339.9013346666667,1,1,1,0.033684,0.033684,0,0.00012662795058451278,0.0008266279505845128,0.033684,4.163075939745421,3.5040894196129524,3.5011051919762455
86580,2020-09-02,NVIDIA CORP,,573.85999,21753534,0.038022,573.54999,573.85999,0.038022,455.55849975,342.0883346,1,1,1,0.038022,0.038022,0,0.00027010072613710103,0.0009701007261371011,0.038022,4.321364413126422,3.637321907525476,3.6342242135855662
86580,2020-09-03,NVIDIA CORP,,520.62,23564158,-0.092775,520.60999,520.73999,-0.092775,458.06499999999994,343.98293466666667,1,1,1,-0.092775,-0.092775,0,0.0001248511390265409,0.0008248511390265409,-0.092775,3.920449829698618,3.2998693675548,3.297059062170165
86580,2020-09-04,NVIDIA CORP,,504.89999,36782974,-0.030195,504.57999,504.89001,-0.030195,460.2082495000001,345.7467346,1,1,1,-0.030195,-0.030195,0,0.0003070112954448748,0.0010070112954448749,-0.030195,3.8020718470908683,3.200229812001483,3.197504363787937
86580,2020-09-08,NVIDIA CORP,,476.51999,19833466,-0.056209,475.85999,475.87,-0.056209,462.06899925000005,347.27600120000005,1,1,1,-0.056209,-0.056209,0,1.0503231984058529e-05,0.0007105032319840585,-0.056209,3.588361190637738,3.020348094498692,3.017775841003781
86580,2020-09-09,NVIDIA CORP,,508.60001,18338844,0.067321,508.28,508.42001,0.067321,464.40699974999995,348.99493466666667,1,1,1,0.067321,0.067321,0,0.0001376425454651662,0.0008376425454651662,0.067321,3.829933254352661,3.223680948568438,3.2209355283959966
86580,2020-09-10,NVIDIA CORP,,492.47,17388678,-0.031715,491.98999,492.48001,-0.031715,466.49149975,350.58310133333333,1,1,1,-0.031715,-0.031715,0,0.0004975125388348685,0.0011975125388348686,-0.031715,3.7084669211908663,3.1214419072845896,3.1187835581129173
86580,2020-09-11,NVIDIA CORP,,486.57999,15851123,-0.01196,486.42999,486.92999,-0.01196,468.52124925,352.1497012666666,1,1,1,-0.01196,-0.01196,0,0.0005137901375681313,0.0012137901375681315,-0.01196,3.6641136568134236,3.084109462073466,3.081482906757887
86580,2020-09-14,NVIDIA CORP,,514.89001,29894061,0.058182,514.63,514.90997,0.058182,471.19199949999995,353.82916800000004,1,1,1,0.058182,0.058182,0,0.00027187359879059263,0.0009718735987905926,0.058182,3.8772991175941423,3.263549118795824,3.260769745238874
86580,2020-09-15,NVIDIA CORP,,519.64001,18145130,0.009225,519.75,519.88,0.009225,473.67224999999996,355.5075013333333,1,1,1,0.009225,0.009225,0,0.00012508659600710448,0.0008250865960071045,0.009225,3.9130672019539485,3.2936553594167157,3.290850346138703
86580,2020-09-16,NVIDIA CORP,,500.57999,13868232,-0.036679,500.56,500.89999,-0.036679,475.85824949999994,357.0277678666667,1,1,1,-0.036679,-0.036679,0,0.0003395960753445221,0.0010395960753445221,-0.036679,3.7695398100534794,3.17284737448867,3.170145246292681
86580,2020-09-17,NVIDIA CORP,,498.54001,19754776,-0.004075,498.54001,498.54999,-0.004075,477.883,358.5461679333333,1,1,1,-0.004075,-0.004075,0,1.000922674188633e-05,0.0007100092267418863,-0.004075,3.7541789353275115,3.1599180214376283,3.1572269044140384
86580,2020-09-18,NVIDIA CORP,,487.57001,17433327,-0.022004,487.28,487.48001,-0.022004,479.94250025,359.86470126666666,1,1,1,-0.022004,-0.022004,0,0.00020510900578156994,0.00090510900578157,-0.022004,3.671571982034565,3.0903871852939147,3.0877552836093116
86580,2020-09-21,NVIDIA CORP,,500.69,18059021,0.026909,500.67001,500.89001,0.026909,482.2652502499999,361.2255012,1,1,1,0.026909,0.026909,0,0.00021969681839064818,0.0009196968183906481,0.026909,3.7703703124991335,3.1735464140629888,3.1708436905359547
86580,2020-09-22,NVIDIA CORP,,505.51001,16126560,0.009627,505.54999,505.69,0.009627,484.48150075,362.4975678666667,1,1,1,0.009627,0.009627,0,0.00013848390460162989,0.0008384839046016299,0.009627,3.806667667497563,3.2040981453911734,3.2013694027447444
86580,2020-09-23,NVIDIA CORP,,484.95001,16140488,-0.040672,484.98001,485.32001,-0.040672,486.389751,363.6725678666667,1,1,1,-0.040672,-0.040672,0,0.0003505515960294875,0.0010505515960294875,-0.040672,3.651842880125102,3.0737810656218234,3.07116330639631
86580,2020-09-24,NVIDIA CORP,,493.92001,18240617,0.018497,493.69,493.92999,0.018497,488.27225124999995,365.0049012,1,1,1,0.018497,0.018497,0,0.00024294419657140183,0.0009429441965714019,0.018497,3.7193910178787757,3.1306367939926303,3.1279706140747225
86580,2020-09-25,NVIDIA CORP,,514.95001,14672053,0.042578,514.95001,515.09998,0.042578,490.5320014999999,366.61603460000003,1,1,1,0.042578,0.042578,0,0.0001456160764031632,0.0008456160764031632,0.042578,3.8777552486380182,3.2639330474072485,3.2611533468807963
86580,2020-09-28,NVIDIA CORP,,521.40002,14314406,0.012526,521.28998,521.40002,0.012526,492.95225200000004,368.3450348,1,1,1,0.012526,0.012526,0,0.00010552358628604036,0.0008055235862860404,0.012526,3.9263280108824583,3.304817072759072,3.3020025537038253
86580,2020-09-29,NVIDIA CORP,,529.03003,15541009,0.014634,528.71997,528.94,0.014634,495.16775275,370.0875684,1,1,1,0.014634,0.014634,0,0.0002079560587515847,0.0009079560587515847,0.014634,3.983785894993712,3.3531797658018285,3.3503240590747274
86580,2020-09-30,NVIDIA CORP,,541.21997,17191637,0.023042,540.72998,541.06,0.023042,497.47050225000004,372.01170146666664,1,1,1,0.023042,0.023042,0,0.0003048852761290298,0.0010048852761290299,0.023042,4.075580289586157,3.430443733965434,3.4275222260439273
86580,2020-10-01,NVIDIA CORP,,544.58002,13096751,0.006208,544.69,544.70001,0.006208,499.79825275,373.8417682,1,1,1,0.006208,0.006208,0,9.190568541208744e-06,0.0007091905685412087,0.006208,4.100881492023908,3.4517399286658916,3.448800284023208
