PERMNO,date,COMNAM,RCRDDT,PRC,VOL,RET,BID,ASK,RETX,ma20,ma60,signal,lagged_signal,buy_hold_position,strategy_return,buy_hold_return,trade,half_spread_one_way,one_way_total_cost,strategy_return_tc,buy_hold_equity,strategy_equity,strategy_equity_tc,fold_id,selected_short,selected_long,wf_strategy_equity_tc,wf_buy_hold_equity
86580,2021-10-25,NVIDIA CORP,,231.66,22977918,0.019361,231.66,231.7,0.019361,217.59600124999997,213.4965005,1,1,1,0.019361,0.019361,0,8.633341966673583e-05,0.0007863334196667358,0.019361,1.146357378232038,1.1207007273686305,1.1197413212027008,1,40,60,1.1197413212027008,1.7635376115816834
86580,2021-10-26,NVIDIA CORP,,247.17,48518409,0.066952,247.17,247.17999,0.066952,218.10325125,214.32433383333333,1,1,1,0.066952,0.066952,0,2.020876319945008e-05,0.0007202087631994501,0.066952,1.2231082974194292,1.1957338824674149,1.1947102421398639,1,40,60,1.1947102421398639,1.8816099817523002
86580,2021-10-27,NVIDIA CORP,,244.50999,24549175,-0.010762,244.45,244.50999,-0.010762,218.61975075,215.0970005,1,1,1,-0.010762,-0.010762,0,0.00012267392428423702,0.000822673924284237,-0.010762,1.2099452059226012,1.1828653944243004,1.1818527705139545,1,40,60,1.1818527705139545,1.861360095128682
86580,2021-10-28,NVIDIA CORP,,249.41,23385935,0.02004,249.38,249.44,0.02004,219.24475075,215.8748336666667,1,1,1,0.02004,0.02004,0,0.00012028386993304654,0.0008202838699330465,0.02004,1.2341925078492901,1.2065700169285634,1.2055371000350543,1,40,60,1.2055371000350543,1.8986617514350608
86580,2021-10-29,NVIDIA CORP,,255.67,29190851,0.025099,255.63,255.67999,0.025099,220.0375005,216.69650033333335,1,1,1,0.025099,0.025099,0,9.776274103337936e-05,0.0007977627410333793,0.025099,1.2651695056037995,1.2368537177834533,1.2357948757088342,1,40,60,1.2357948757088342,1.9463162627343293
86580,2021-11-01,NVIDIA CORP,,258.26999,26531680,0.010169,258.26999,258.34,0.010169,220.7835005,217.60666683333332,1,1,1,0.010169,0.010169,0,0.00013553645934622123,0.0008355364593462212,0.010169,1.2780350143062846,1.2494312832395933,1.2483616737999175,1,40,60,1.2483616737999175,1.966108352810075
86580,2021-11-02,NVIDIA CORP,,264.01001,29341231,0.022225,264.03,264.09,0.022225,221.71825075,218.62433366666664,1,1,1,0.022225,0.022225,0,0.00011363205508761253,0.0008136320550876125,0.022225,1.3064393424992418,1.2771998935095932,1.2761065120001205,1,40,60,1.2761065120001205,2.009805110951279
86580,2021-11-03,NVIDIA CORP,,265.98001,23966234,0.007462,265.95001,265.97,0.007462,222.78300099999996,219.7346671666667,1,1,1,0.007462,0.007462,0,3.757801197166482e-05,0.0007375780119716648,0.007462,1.3161879928729712,1.286730359114962,1.2856288187926654,1,40,60,1.2856288187926654,2.0248022766891975
86580,2021-11-04,NVIDIA CORP,,298.01001,115143203,0.120423,298.03,298.04001,0.120423,224.68900125,221.41833383333332,1,1,1,0.120423,0.120423,0,1.679473786807111e-05,0.0007167947378680711,0.120423,1.4746872995387128,1.4416822891506629,1.4404480980381345,1,40,60,1.4404480980381345,2.2686350412549405
86580,2021-11-05,NVIDIA CORP,,297.51999,84807205,-0.001644,297.5,297.66,-0.001644,226.507501,223.05950033333332,1,1,1,-0.001644,-0.001644,0,0.00026888949545881777,0.0009688894954588178,-0.001644,1.4722629136182712,1.4393121634672992,1.4380800013649597,1,40,60,1.4380800013649597,2.2649054052471174
86580,2021-11-08,NVIDIA CORP,,308.04001,50169941,0.035359,308.04001,308.04999,0.035359,228.67050124999997,224.82883383333333,1,1,1,0.035359,0.035359,0,1.619919438384734e-05,0.0007161991943838473,0.035359,1.5243206579808994,1.4902048022553394,1.4889290721332231,1,40,60,1.4889290721332231,2.34499019547125
86580,2021-11-09,NVIDIA CORP,,306.57001,64558988,-0.004772,306.57001,306.72,-0.004772,230.7742515,226.613334,1,1,1,-0.004772,-0.004772,0,0.0002446260154409795,0.0009446260154409795,-0.004772,1.5170465998010145,1.4830935449389768,1.4818239026010034,1,40,60,1.4818239026010034,2.3337999022584612
86580,2021-11-10,NVIDIA CORP,,294.59,63485190,-0.039078,294.39999,294.59,-0.039078,232.5537515,228.28016733333334,1,1,1,-0.039078,-0.039078,0,0.0003224990664991556,0.0010224990664991556,-0.039078,1.4577634527739907,1.4251372153898516,1.4239171881351615,1,40,60,1.4239171881351615,2.2425996696780053
86580,2021-11-11,NVIDIA CORP,,303.89999,33142916,0.031603,303.82001,303.89999,0.031603,234.59075124999998,230.17183400000002,1,1,1,0.031603,0.031603,0,0.00013158934292820763,0.0008315893429282076,0.031603,1.503833151172007,1.470175826807817,1.4689172430317972,1,40,60,1.4689172430317972,2.3134725470388395
86580,2021-11-12,NVIDIA CORP,,303.89999,41228305,0.0,303.82001,303.89999,0.0,236.71325099999999,231.93716716666665,1,1,1,0.0,0.0,0,0.00013158934292820763,0.0008315893429282076,0.0,1.503833151172007,1.470175826807817,1.4689172430317972,1,40,60,1.4689172430317972,2.3134725470388395
86580,2021-11-15,NVIDIA CORP,,300.25,38399467,-0.012011,300.23001,300.34,-0.012011,238.94125100000002,233.47200049999998,1,1,1,-0.012011,-0.012011,0,0.00018316402997499092,0.0008831640299749909,-0.012011,1.4857706111932802,1.4525175449520284,1.4512740780257423,1,40,60,1.4512740780257423,2.285685428276356
86580,2021-11-16,NVIDIA CORP,,302.03,26387927,0.005928,301.82001,301.92999,0.005928,241.18050074999996,234.84616716666667,1,1,1,0.005928,0.005928,0,0.00018206800648933958,0.0008820680064893395,0.005928,1.4945782593764338,1.461128068958504,1.4598772307602788,1,40,60,1.4598772307602788,2.2992349714951783
86580,2021-11-17,NVIDIA CORP,,292.60999,42791795,-0.031189,292.31,292.60001,-0.031189,243.01050049999998,236.09083383333333,1,1,1,-0.031189,-0.031189,0,0.0004955572432779811,0.0011955572432779812,-0.031189,1.4479638580447423,1.4155569456157573,1.4143451198100965,1,40,60,1.4143451198100965,2.227524131969215
86580,2021-11-18,NVIDIA CORP,,316.75,77830328,0.082499,316.60001,316.75,0.082499,245.30875025,237.6678338333333,1,1,1,0.082499,0.082499,0,0.00023676400947119576,0.0009367640094711957,0.082499,1.5674194283695755,1.5323389780721117,1.5310271778493099,1,40,60,1.5310271778493099,2.4112926453325434
86580,2021-11-19,NVIDIA CORP,,329.85001,53257940,0.041358,330.0,330.04999,0.041358,248.03475050000003,239.48733416666664,1,1,1,0.041358,0.041358,0,7.577686597611407e-05,0.0007757768659761141,0.041358,1.6322447610880844,1.5957134535272182,1.5943473998708015,1,40,60,1.5943473998708015,2.511018886558207
86580,2021-11-22,NVIDIA CORP,,319.56,75144797,-0.031196,319.13,319.26999,-0.031196,250.60875025,241.0406675,1,1,1,-0.031196,-0.031196,0,0.00021903554887972777,0.0009190355488797277,-0.031196,1.5813252535211806,1.545933576630983,1.544610138384432,1,40,60,1.544610138384432,2.432685141373137
86580,2021-11-23,NVIDIA CORP,,317.45999,53028371,-0.006572,317.25,317.32001,-0.006572,253.37049975,242.550334,1,1,1,-0.006572,-0.006572,0,0.00011026586373927746,0.0008102658637392775,-0.006572,1.5709327839550393,1.535773701165364,1.5344589605549694,1,40,60,1.5344589605549694,2.4166975346240327
86580,2021-11-24,NVIDIA CORP,,326.73999,43410113,0.029232,326.75,326.78,0.029232,256.4097495,244.265167,1,1,1,0.029232,0.029232,0,4.59080628605833e-05,0.0007459080628605833,0.029232,1.616854291095613,1.5806674379978298,1.5793142648899121,1,40,60,1.5793142648899121,2.4873424369561623
86580,2021-11-26,NVIDIA CORP,,315.03,28217647,-0.035839,315.03,315.22,-0.035839,259.1064995,245.77550033333333,1,1,1,-0.035839,-0.035839,0,0.0003015585817224623,0.0010015585817224624,-0.035839,1.5589078501570373,1.5240178976874257,1.5227132209505225,1,40,60,1.5227132209505225,2.3981985713580904
86580,2021-11-29,NVIDIA CORP,,333.76001,45704447,0.059455,333.66,333.76001,0.059455,262.26499974999996,247.60550033333337,1,1,1,0.059455,0.059455,0,0.00014982322178141937,0.0008498232217814194,0.059455,1.6515927163881239,1.6146283817944316,1.613246135502136,1,40,60,1.613246135502136,2.5407834674181857
86580,2021-11-30,NVIDIA CORP,,326.76001,62010475,-0.020973,326.75,327.10999,-0.020973,265.50099975,249.244334,1,1,1,-0.020973,-0.020973,0,0.0005508477001209267,0.0012508477001209268,-0.020973,1.6169538623473156,1.580764780743057,1.5794115243022495,1,40,60,1.5794115243022495,2.487495615756024
86580,2021-12-01,NVIDIA CORP,2021-12-02,314.35001,48384737,-0.037857,314.01001,314.14999,-0.037979,268.24700025,250.70650083333334,1,1,1,-0.037857,-0.037857,0,0.00022264990543499586,0.0009226499054349959,-0.037857,1.5557408399804333,1.520921768438467,1.5196197422267392,1,40,60,1.5196197422267392,2.3933264942303483
86580,2021-12-02,NVIDIA CORP,,321.26001,47138957,0.021982,321.10001,321.26001,0.021982,271.1035005,252.33766766666668,1,1,1,0.021982,0.021982,0,0.000249019478023463,0.000949019478023463,0.021982,1.589939135124883,1.5543546707522813,1.5530240234003674,1,40,60,1.5530240234003674,2.4459365972265195
86580,2021-12-03,NVIDIA CORP,,306.92999,54334675,-0.044606,307.06,307.32999,-0.044606,273.50800025,253.7570008333333,1,1,1,-0.044606,-0.044606,0,0.00043982342683425473,0.0011398234268342549,-0.044606,1.5190183100635024,1.485021126308705,1.4837498338125705,1,40,60,1.4837498338125705,2.336833149370633
86580,2021-12-06,NVIDIA CORP,,300.37,65678095,-0.021373,300.32001,300.32999,-0.021373,275.80950025,255.01683416666668,1,1,1,-0.021373,-0.021373,0,1.661284415884502e-05,0.000716612844158845,-0.021373,1.486552331722515,1.4532817697761091,1.4520376486144946,1,40,60,1.4520376486144946,2.2868880144691346
86580,2021-12-07,NVIDIA CORP,,324.26999,59200299,0.079569,324.32001,324.48999,0.079569,278.7425,256.729334,1,1,1,0.079569,0.079569,0,0.00026209640922977904,0.000962096409229779,0.079569,1.6048358142053438,1.5689179469154244,1.5675748322771013,1,40,60,1.5675748322771013,2.4688534068924293
86580,2021-12-08,NVIDIA CORP,,318.26001,47441069,-0.018534,318.23001,318.26001,-0.018534,281.53125,258.32666750000004,1,1,1,-0.018534,-0.018534,0,4.7131274834104286e-05,0.0007471312748341043,-0.018534,1.575091787224862,1.5398396216872938,1.5385214003356773,1,40,60,1.5385214003356773,2.423095677849085
86580,2021-12-09,NVIDIA CORP,,304.89999,48724531,-0.041978,304.79001,304.85001,-0.041978,283.91899975,259.684834,1,1,1,-0.041978,-0.041978,0,9.8392918937128e-05,0.000798392918937128,-0.041978,1.5089725841807369,1.4752002340481047,1.4739373489923864,1,40,60,1.4739373489923864,2.321378967484336
86580,2021-12-10,NVIDIA CORP,,301.98001,48712379,-0.009577,301.76001,302.01999,-0.009577,286.03199975,261.01083416666665,1,1,1,-0.009577,-0.009577,0,0.00043045895653819033,0.0011304589565381904,-0.009577,1.494521153742038,1.4610722414066262,1.4598214510010863,1,40,60,1.4598214510010863,2.2991471211127386
86580,2021-12-13,NVIDIA CORP,,281.60999,59671969,-0.067455,281.5,281.70999,-0.067455,287.6067495,262.05433400000004,1,1,1,-0.067455,-0.067455,0,0.0003728383357422881,0.0010728383357422881,-0.067455,1.3937082293163687,1.3625156133625422,1.361349195023808,1,40,60,1.361349195023808,2.144058152058079
86580,2021-12-14,NVIDIA CORP,,283.37,66611769,0.00625,283.37,283.42001,0.00625,289.13549950000004,263.258334,1,1,1,0.00625,0.00625,0,8.824152168540445e-05,0.0007882415216854045,0.00625,1.4024189057495962,1.3710313359460582,1.3698576274927068,1,40,60,1.3698576274927068,2.157458515508442
86580,2021-12-15,NVIDIA CORP,,304.59,69541357,0.074884,304.70999,304.82001,0.074884,291.17774975000003,264.79383383333334,1,1,1,0.074884,0.074884,0,0.00018060343412459371,0.0008806034341245937,0.074884,1.5074376430877487,1.4736996465070427,1.4724380460698705,1,40,60,1.4724380460698705,2.3190176389837758
86580,2021-12-16,NVIDIA CORP,,283.87,70507239,-0.068026,283.85001,283.98001,-0.068026,292.74874975,265.8681671666667,1,1,1,-0.068026,-0.068026,0,0.00022897805333426473,0.0009289780533342647,-0.068026,1.4048926899790615,1.3734497543537545,1.3722739755479214,1,40,60,1.3722739755479214,2.1612641450742656
86580,2021-12-17,NVIDIA CORP,,278.01001,71477411,-0.020643,277.87,277.98999,-0.020643,294.02599999999995,266.75466716666665,1,1,1,-0.020643,-0.020643,0,0.00021580158210845167,0.0009158015821084517,-0.020643,1.3758914901798238,1.3450976310746299,1.3439461238706858,1,40,60,1.3439461238706858,2.1166491693274976
86580,2021-12-20,NVIDIA CORP,,277.19,46019803,-0.00295,277.14001,277.38,-0.00295,295.27425025,267.6943338333333,1,1,1,-0.00295,-0.00295,0,0.0004328980121937615,0.0011328980121937616,-0.00295,1.3718326102837932,1.3411295930629596,1.3399814828052672,1,40,60,1.3399814828052672,2.1104050542779813
86580,2021-12-21,NVIDIA CORP,,290.75,52360601,0.04892,290.70001,290.85999,0.04892,296.75150025000005,268.930167,1,1,1,0.04892,0.04892,0,0.0002751160791056953,0.0009751160791056952,0.04892,1.4389426615788765,1.4067376527555997,1.405533376944101,1,40,60,1.405533376944101,2.2136460695332603
86580,2021-12-22,NVIDIA CORP,,294.0,40026530,0.011178,293.84,294.13,0.011178,297.92225025000005,270.3803335,1,1,1,0.011178,0.011178,0,0.0004931972789115995,0.0011931972789115996,0.011178,1.455027162650005,1.4224621662381016,1.421244429031582,1,40,60,1.421244429031582,2.238390205298503
86580,2021-12-23,NVIDIA CORP,,296.39999,34281285,0.008163,296.38,296.42999,0.008163,299.21950025,271.9008333333333,1,1,1,0.008163,0.008163,0,8.43286128315655e-05,0.0007843286128315655,0.008163,1.466904549378717,1.434073724901103,1.4328460473057667,1,40,60,1.4328460473057667,2.2566621845443544
86580,2021-12-27,NVIDIA CORP,,309.45001,40304116,0.044028,309.5,309.51999,0.044028,300.7205005,273.6056668333333,1,1,1,0.044028,0.044028,0,3.229923954438886e-05,0.0007322992395443888,0.044028,1.531489422878763,1.4972131228610488,1.495931393076545,1,40,60,1.495931393076545,2.3560185072054733
86580,2021-12-28,NVIDIA CORP,,303.22,41981539,-0.020133,303.12,303.22,-0.020133,301.9092505,275.2023335,1,1,1,-0.020133,-0.020133,0,0.00016489677461912594,0.0008648967746191259,-0.020133,1.500655946327945,1.4670697310584873,1.465813806339735,1,40,60,1.465813806339735,2.308584786599906
86580,2021-12-29,NVIDIA CORP,,300.01001,34291731,-0.010586,299.92999,299.98001,-0.010586,302.952751,276.9138335,1,1,1,-0.010586,-0.010586,0,8.336388509173029e-05,0.0007833638850917303,-0.010586,1.4847700024801174,1.4515393308855022,1.4502967013858226,1,40,60,1.4502967013858226,2.2841461080489593
86580,2021-12-30,NVIDIA CORP,,295.85999,30834273,-0.013833,295.84,295.98999,-0.013833,303.7490005,278.4363335,1,1,1,-0.013833,-0.013833,0,0.0002534813848942578,0.0009534813848942578,-0.013833,1.46423117903581,1.431460187321363,1.4302347471155525,1,40,60,1.4302347471155525,2.252549514936318
86580,2021-12-31,NVIDIA CORP,,294.10999,26608542,-0.005915,294.10999,294.23001,-0.005915,,,0,0,1,-0.0,-0.005915,0,0.0002040393119594661,0.0009040393119594661,-0.0,0.994085,1.0,1.0,2,40,60,1.4302347471155525,2.23922568455547
86580,2022-01-03,NVIDIA CORP,,301.20999,39169873,0.024141,301.16,301.25,0.024141,,,0,0,1,0.0,0.024141,0,0.00014939743532406576,0.0008493974353240657,0.0,1.018083205985,1.0,1.0,2,40,60,1.4302347471155525,2.2932828318063234
86580,2022-01-04,NVIDIA CORP,,292.89999,52604303,-0.027589,292.88,292.98999,-0.027589,,,0,0,1,-0.0,-0.027589,0,0.00018776033416727334,0.0008877603341672733,-0.0,0.9899953084150799,1.0,1.0,2,40,60,1.4302347471155525,2.2300134517596186
86580,2022-01-05,NVIDIA CORP,,276.04001,49676779,-0.057562,275.95999,275.98999,-0.057562,,,0,0,1,-0.0,-0.057562,0,5.433994876317516e-05,0.0007543399487631751,-0.0,0.9330091984720911,1.0,1.0,2,40,60,1.4302347471155525,2.1016494174494316
86580,2022-01-06,NVIDIA CORP,,281.78,45277552,0.020794,281.78,281.79999,0.020794,,,0,0,1,0.0,0.020794,0,3.547093477182032e-05,0.0007354709347718203,0.0,0.9524101917451198,1.0,1.0,2,40,60,1.4302347471155525,2.145351115435875
86580,2022-01-07,NVIDIA CORP,,272.47,40945228,-0.03304,272.32001,272.47,-0.03304,,,0,0,1,-0.0,-0.03304,0,0.0002752413109700196,0.0009752413109700195,-0.0,0.920942559009861,1.0,1.0,2,40,60,1.4302347471155525,2.0744687145818737
86580,2022-01-10,NVIDIA CORP,,274.0,59336455,0.005615,274.17001,274.17999,0.005615,,,0,0,1,0.0,0.005615,0,1.8211678832088606e-05,0.0007182116788320886,0.0,0.9261136514787013,1.0,1.0,2,40,60,1.4302347471155525,2.0861168564142507
86580,2022-01-11,NVIDIA CORP,,278.17001,40312330,0.015219,278.14001,278.22,0.015219,,,0,0,1,0.0,0.015219,0,0.00014377897890575862,0.0008437789789057586,0.0,0.9402081751405558,1.0,1.0,2,40,60,1.4302347471155525,2.1178654688520195
86580,2022-01-12,NVIDIA CORP,,279.98999,38278388,0.006543,279.98999,280.0,0.006543,,,0,0,1,0.0,0.006543,0,1.7875639054136368e-05,0.0007178756390541364,0.0,0.9463599572305004,1.0,1.0,2,40,60,1.4302347471155525,2.131722662614718
86580,2022-01-13,NVIDIA CORP,,265.75,54324820,-0.050859,265.64999,265.75,-0.050859,,,0,0,1,-0.0,-0.050859,0,0.00018816556914392756,0.0008881655691439275,-0.0,0.8982290361657144,1.0,1.0,2,40,60,1.4302347471155525,2.0233053797167964
86580,2022-01-14,NVIDIA CORP,,269.42001,39476036,0.01381,269.42001,269.51999,0.01381,,,0,0,1,0.0,0.01381,0,0.0001855467231257552,0.0008855467231257552,0.0,0.910633579155163,1.0,1.0,2,40,60,1.4302347471155525,2.0512472270106854
86580,2022-01-18,NVIDIA CORP,,259.03,42390341,-0.038564,258.97,259.03,-0.038564,,,0,0,1,-0.0,-0.038564,0,0.00011581670076814546,0.0008158167007681455,-0.0,0.8755159058086233,1.0,1.0,2,40,60,1.4302347471155525,1.9721429289482453
86580,2022-01-19,NVIDIA CORP,,250.67,48758978,-0.032274,250.63,250.67,-0.032274,,,0,0,1,-0.0,-0.032274,0,7.978617305619349e-05,0.0007797861730561935,-0.0,0.8472595054645558,1.0,1.0,2,40,60,1.4302347471155525,1.9084939880593697
86580,2022-01-20,NVIDIA CORP,,241.5,43416225,-0.036582,241.49001,241.52,-0.036582,,,0,0,1,-0.0,-0.036582,0,6.209109730848439e-05,0.0007620910973084844,-0.0,0.8162650582356513,1.0,1.0,2,40,60,1.4302347471155525,1.8386774609881817
86580,2022-01-21,NVIDIA CORP,,233.74001,71555363,-0.032132,233.50999,233.57001,-0.032132,,,0,0,1,-0.0,-0.032132,0,0.0001283905138876494,0.0008283905138876494,-0.0,0.7900368293844233,1.0,1.0,2,40,60,1.4302347471155525,1.7795970768117093
86580,2022-01-24,NVIDIA CORP,,233.72,91188613,-8.6e-05,233.64999,233.75999,-8.6e-05,,,0,0,1,-0.0,-8.6e-05,0,0.00023532431969875325,0.0009353243196987532,-0.0,0.7899688862170963,1.0,1.0,2,40,60,1.4302347471155525,1.7794440314631035
86580,2022-01-25,NVIDIA CORP,,223.24001,66300328,-0.04484,223.24001,223.5,-0.04484,,,0,0,1,-0.0,-0.04484,0,0.0005823104917438136,0.0012823104917438137,-0.0,0.7545466813591217,1.0,1.0,2,40,60,1.4302347471155525,1.699653761092298
86580,2022-01-26,NVIDIA CORP,,227.72,75163181,0.020068,227.72,228.21001,0.020068,,,0,0,1,0.0,0.020068,0,0.0010759046197084407,0.0017759046197084408,0.0,0.7696889241606366,1.0,1.0,2,40,60,1.4302347471155525,1.733762412769898
86580,2022-01-27,NVIDIA CORP,,219.44,57256749,-0.03636,219.3,219.37,-0.03636,,,0,0,1,-0.0,-0.03636,0,0.0001594969012030468,0.0008594969012030468,-0.0,0.7417030348781559,1.0,1.0,2,40,60,1.4302347471155525,1.6707228114415846
86580,2022-01-28,NVIDIA CORP,,228.39999,54265803,0.040831,228.39999,228.55,0.040831,,,0,0,1,0.0,0.040831,0,0.00032839318425541275,0.0010283931842554129,0.0,0.7719875114952659,1.0,1.0,2,40,60,1.4302347471155525,1.738940094555556
86580,2022-01-31,NVIDIA CORP,,244.86,56343519,0.072067,244.71001,245.05,0.072067,,,0,0,1,0.0,0.072067,0,0.0006942538593481994,0.0013942538593481996,0.0,0.8276223354861953,1.0,1.0,2,40,60,1.4302347471155525,1.8642602903498915
86580,2022-02-01,NVIDIA CORP,,246.38,51731967,0.006208,246.21001,246.39999,0.006208,,,0,0,1,0.0,0.006208,0,0.000385542657683236,0.001085542657683236,0.0,0.8327602149448936,1.0,1.0,2,40,60,1.4302347471155525,1.8758336182323836
86580,2022-02-02,NVIDIA CORP,,252.42,54221319,0.024515,252.33,252.46001,0.024515,,,0,0,1,0.0,0.024515,0,0.00025752713731082847,0.0009575271373108285,0.0,0.8531753316142677,1.0,1.0,2,40,60,1.4302347471155525,1.9218196793833506
86580,2022-02-03,NVIDIA CORP,,239.48,40929958,-0.051264,239.47,239.7,-0.051264,,,0,0,1,-0.0,-0.051264,0,0.00048020711541671494,0.001180207115416715,-0.0,0.8094381514143939,1.0,1.0,2,40,60,1.4302347471155525,1.8232995153394427
86580,2022-02-04,NVIDIA CORP,,243.19,35403336,0.015492,243.05,243.19,0.015492,,,0,0,1,0.0,0.015492,0,0.0002878407829269015,0.0009878407829269015,0.0,0.8219779672561057,1.0,1.0,2,40,60,1.4302347471155525,1.8515460714310814
86580,2022-02-07,NVIDIA CORP,,247.28,37649875,0.016818,247.28999,247.42999,0.016818,,,0,0,1,0.0,0.016818,0,0.0002830799094144589,0.0009830799094144589,0.0,0.8358019927094189,1.0,1.0,2,40,60,1.4302347471155525,1.8826853732604094
86580,2022-02-08,NVIDIA CORP,,251.08,40977621,0.015367,251.0,251.08,0.015367,,,0,0,1,0.0,0.015367,0,0.00015931177314005996,0.00085931177314006,0.0,0.8486457619313845,1.0,1.0,2,40,60,1.4302347471155525,1.911616599391302
86580,2022-02-09,NVIDIA CORP,,267.04999,52351893,0.063605,267.04999,267.10999,0.063605,,,0,0,1,0.0,0.063605,0,0.0001123385175936578,0.0008123385175936578,0.0,0.9026238756190301,1.0,1.0,2,40,60,1.4302347471155525,2.0332049731955855
86580,2022-02-10,NVIDIA CORP,,258.23999,51184428,-0.03299,258.22,258.38,-0.03299,,,0,0,1,-0.0,-0.03299,0,0.00030978935524271083,0.001009789355242711,-0.0,0.8728463139623583,1.0,1.0,2,40,60,1.4302347471155525,1.9661295411298632
86580,2022-02-11,NVIDIA CORP,,239.49001,60476918,-0.072607,239.41,239.49001,-0.072607,,,0,0,1,-0.0,-0.072607,0,0.00016704245826374068,0.0008670424582637407,-0.0,0.8094715616444934,1.0,1.0,2,40,60,1.4302347471155525,1.8233747735370471
86580,2022-02-14,NVIDIA CORP,,242.67,43971299,0.013278,242.41,242.62,0.013278,,,0,0,1,0.0,0.013278,0,0.0004326863641983104,0.0011326863641983106,0.0,0.820219725040009,1.0,1.0,2,40,60,1.4302347471155525,1.847585543780072
86580,2022-02-15,NVIDIA CORP,,264.95001,70096914,0.091812,265.04001,265.20001,0.091812,,,0,0,1,0.0,0.091812,0,0.00030194375157793915,0.0010019437515779391,0.0,0.8955257384353823,1.0,1.0,2,40,60,1.4302347471155525,2.0172160677256077
86580,2022-02-16,NVIDIA CORP,,265.10999,73168145,0.000604,265.10999,265.37,0.000604,,,0,0,1,0.0,0.000604,0,0.0004903813696345854,0.0011903813696345854,0.0,0.8960666359813974,1.0,1.0,2,40,60,1.4302347471155525,2.0184344662305143
86580,2022-02-17,NVIDIA CORP,,245.07001,80797530,-0.075591,245.10001,245.24001,-0.075591,,,0,0,1,-0.0,-0.075591,0,0.00028563266472306177,0.000985632664723062,-0.0,0.8283320629009275,1.0,1.0,2,40,60,1.4302347471155525,1.8658589864936834
86580,2022-02-18,NVIDIA CORP,,236.42,76265563,-0.035296,236.34,236.44,-0.035296,,,0,0,1,-0.0,-0.035296,0,0.00021148802977750259,0.0009114880297775026,-0.0,0.7990952544087764,1.0,1.0,2,40,60,1.4302347471155525,1.8000016277064024
86580,2022-02-22,NVIDIA CORP,,233.89999,63215773,-0.010659,234.09,234.13,-0.010659,,,0,0,1,-0.0,-0.010659,0,8.550663041924893e-05,0.0007855066304192489,-0.0,0.7905776980920333,1.0,1.0,2,40,60,1.4302347471155525,1.7808154103566798
86580,2022-02-23,NVIDIA CORP,,223.87,56561219,-0.042882,223.82001,223.85001,-0.042882,,,0,0,1,-0.0,-0.042882,0,6.700317148345276e-05,0.0007670031714834528,-0.0,0.7566761452424507,1.0,1.0,2,40,60,1.4302347471155525,1.7044504839297647
86580,2022-02-24,NVIDIA CORP,,237.48,73335963,0.060794,237.47,237.63,0.060794,,,0,0,1,0.0,0.060794,0,0.0003368704733030078,0.001036870473303008,0.0,0.8026775148163203,1.0,1.0,2,40,60,1.4302347471155525,1.8080708466497908
86580,2022-02-25,NVIDIA CORP,,241.57001,52840866,0.017223,241.57001,241.64999,0.017223,,,0,0,1,0.0,0.017223,0,0.0001655420720477806,0.0008655420720477806,0.0,0.8165020296540018,1.0,1.0,2,40,60,1.4302347471155525,1.83921125084164
86580,2022-02-28,NVIDIA CORP,,243.85001,43681743,0.009438,243.81,243.89,0.009438,253.19150025,,0,0,1,0.0,0.009438,0,0.00016403526085560563,0.0008640352608556056,0.0,0.8242081758098763,1.0,1.0,2,40,60,1.4302347471155525,1.8565697266270835
86580,2022-03-01,NVIDIA CORP,,234.77,40867771,-0.037236,234.82001,234.92,-0.037236,251.70800049999997,,0,0,1,-0.0,-0.037236,0,0.00021295310303699608,0.0009129531030369961,-0.0,0.7935179601754196,1.0,1.0,2,40,60,1.4302347471155525,1.7874384962863974
86580,2022-03-02,NVIDIA CORP,2022-03-03,242.2,38921993,0.031818,242.10001,242.2,0.031648,250.23275074999998,,0,0,1,0.0,0.031818,0,0.0002064203137902377,0.0009064203137902377,0.0,0.8187661146322811,1.0,1.0,2,40,60,1.4302347471155525,1.844311214361238
86580,2022-03-03,NVIDIA CORP,,237.14,36418356,-0.020892,237.09,237.14999,-0.020892,248.838751,,0,0,1,-0.0,-0.020892,0,0.00012648646369233175,0.0008264864636923318,-0.0,0.8016604529653835,1.0,1.0,2,40,60,1.4302347471155525,1.805779864470803
86580,2022-03-04,NVIDIA CORP,,229.36,43071666,-0.032808,228.97,229.36,-0.032808,247.67175074999994,,0,0,1,-0.0,-0.032808,0,0.0008501918381583858,0.0015501918381583858,-0.0,0.7753595768244952,1.0,1.0,2,40,60,1.4302347471155525,1.746535838677245
86580,2022-03-07,NVIDIA CORP,,213.52,44944635,-0.069062,213.38,213.39,-0.069062,245.96525075,,0,0,1,-0.0,-0.069062,0,2.3417010116127072e-05,0.0007234170101161271,-0.0,0.7218116937298419,1.0,1.0,2,40,60,1.4302347471155525,1.6259165805865172
86580,2022-03-08,NVIDIA CORP,,215.14,55553830,0.007587,215.10001,215.14,0.007587,244.53200075,,0,0,1,0.0,0.007587,0,9.293948126798567e-05,0.0007929394812679856,0.0,0.7272880790501702,1.0,1.0,2,40,60,1.4302347471155525,1.6382524096834272
86580,2022-03-09,NVIDIA CORP,,230.14,49169341,0.069722,230.24001,230.34,0.069722,243.43550075,,0,0,1,0.0,0.069722,0,0.0002172373337968001,0.0009172373337968001,0.0,0.7779960584977063,1.0,1.0,2,40,60,1.4302347471155525,1.7524746441913752
